MemberID,Gender,Race,OwnCar,OwnCreditCard,HomeCity,BirthYear,RegisterDate,Active2015,Active2016,Sat_Program,Sat_FastFood,Sat_Petrol,Sat_Grocery,NetPromoter,Gender_F,Race1,Race2,Car,CCard,CityA,CityB,CityC,CityD,CityE,CityF,Act_15,Act_16
10114093105,M,RACE1,Y,Y,CityB,1982,31-03-13 09:45,Y,Y,6,9,7,8,4,0,1,0,1,1,0,1,0,0,0,0,1,1
10114197055,F,RACE1,N,Y,CityA,1984,08-04-13 09:41,Y,N,8,7,7,6,3,1,1,0,0,1,1,0,0,0,0,0,1,0
10114207855,M,RACE1,Y,Y,CityF,1966,16-04-13 18:14,Y,N,4,5,6,7,3,0,1,0,1,1,0,0,0,0,0,1,1,0
10115436055,F,RACE1,Y,Y,CityA,1978,25-08-12 16:38,Y,Y,5,9,7,4,8,1,1,0,1,1,1,0,0,0,0,0,1,1
10115974255,M,RACE2,N,N,CityC,1975,14-04-13 08:14,Y,N,7,10,7,4,9,0,0,1,0,0,0,0,1,0,0,0,1,0
10116289855,M,OTHER,N,N,CityG,1968,15-07-12 10:21,Y,Y,6,7,8,7,4,0,0,0,0,0,0,0,0,0,0,0,1,1
10116293455,M,OTHER,N,N,CityG,1987,15-07-12 10:22,Y,Y,8,9,8,5,7,0,0,0,0,0,0,0,0,0,0,0,1,1
10116341155,F,OTHER,N,N,CityG,1988,15-07-12 10:22,Y,Y,9,10,8,9,10,1,0,0,0,0,0,0,0,0,0,0,1,1
10116360805,F,OTHER,N,N,CityG,1975,15-07-12 10:22,Y,Y,9,9,9,6,9,1,0,0,0,0,0,0,0,0,0,0,1,1
10116378355,F,RACE1,N,N,CityG,1959,15-07-12 10:22,Y,Y,6,10,7,4,9,1,1,0,0,0,0,0,0,0,0,0,1,1
10116380755,M,RACE1,N,Y,CityG,1985,15-07-12 10:22,Y,N,5,7,6,7,3,0,1,0,0,1,0,0,0,0,0,0,1,0
10116459505,F,RACE1,N,Y,CityG,1990,15-07-12 10:22,Y,Y,8,9,8,7,8,1,1,0,0,1,0,0,0,0,0,0,1,1
10116535255,F,OTHER,N,N,CityG,1984,15-07-12 10:23,Y,Y,6,10,8,8,9,1,0,0,0,0,0,0,0,0,0,0,1,1
10116612805,F,RACE1,N,N,CityG,1993,15-07-12 10:23,Y,Y,8,7,8,7,4,1,1,0,0,0,0,0,0,0,0,0,1,1
10116662005,F,RACE1,Y,Y,CityC,1983,15-07-12 10:24,Y,Y,7,10,6,4,9,1,1,0,1,1,0,0,1,0,0,0,1,1
10116867655,M,RACE1,Y,N,CityC,1987,29-12-12 10:56,Y,Y,6,10,7,4,9,0,1,0,1,0,0,0,1,0,0,0,1,1
10117006255,F,OTHER,N,N,CityA,1987,15-07-12 10:26,Y,N,8,6,7,9,8,1,0,0,0,0,1,0,0,0,0,0,1,0
10117037005,M,RACE1,N,N,CityA,1982,15-07-12 10:26,Y,Y,10,10,9,6,10,0,1,0,0,0,1,0,0,0,0,0,1,1
10117160155,F,RACE1,Y,N,CityA,1976,15-07-12 10:26,Y,N,6,8,7,6,2,1,1,0,1,0,1,0,0,0,0,0,1,0
10117188505,M,OTHER,N,N,CityA,1980,15-07-12 10:27,Y,Y,6,9,7,4,8,0,0,0,0,0,1,0,0,0,0,0,1,1
10117212805,F,RACE1,N,N,CityA,1992,15-07-12 10:27,Y,Y,5,10,6,6,9,1,1,0,0,0,1,0,0,0,0,0,1,1
10117253005,F,RACE1,Y,Y,CityA,1985,15-07-12 10:27,Y,Y,7,9,8,7,8,1,1,0,1,1,1,0,0,0,0,0,1,1
10117297705,F,RACE1,N,N,CityA,1976,15-07-12 10:27,Y,Y,7,10,8,4,10,1,1,0,0,0,1,0,0,0,0,0,1,1
10117316755,M,OTHER,N,N,CityA,1980,15-07-12 10:27,Y,N,5,7,7,7,4,0,0,0,0,0,1,0,0,0,0,0,1,0
10117425205,M,RACE1,N,N,CityA,1979,15-07-12 10:28,Y,Y,5,9,6,4,7,0,1,0,0,0,1,0,0,0,0,0,1,1
10117434055,M,OTHER,N,N,CityA,1982,15-07-12 10:28,Y,Y,8,7,8,8,6,0,0,0,0,0,1,0,0,0,0,0,1,1
10117441855,M,OTHER,N,N,CityA,1987,15-07-12 10:28,Y,Y,10,8,10,8,9,0,0,0,0,0,1,0,0,0,0,0,1,1
10117469605,M,RACE1,Y,Y,CityA,1982,15-07-12 10:28,Y,Y,9,10,8,9,9,0,1,0,1,1,1,0,0,0,0,0,1,1
10117520905,F,OTHER,N,N,CityA,1989,15-07-12 10:28,Y,Y,8,9,7,5,8,1,0,0,0,0,1,0,0,0,0,0,1,1
10117570855,F,OTHER,N,N,CityA,1992,15-07-12 10:29,Y,Y,6,6,8,6,7,1,0,0,0,0,1,0,0,0,0,0,1,1
10117579255,F,RACE1,N,N,CityA,1995,15-07-12 10:29,Y,Y,8,9,8,6,7,1,1,0,0,0,1,0,0,0,0,0,1,1
10117639555,M,RACE1,N,N,CityA,1993,15-07-12 10:29,Y,Y,8,10,9,4,8,0,1,0,0,0,1,0,0,0,0,0,1,1
10117650205,M,OTHER,N,N,CityA,1993,15-07-12 10:29,Y,Y,6,9,7,8,5,0,0,0,0,0,1,0,0,0,0,0,1,1
10117674955,F,RACE1,N,N,CityA,1986,15-07-12 10:29,Y,Y,6,9,8,7,7,1,1,0,0,0,1,0,0,0,0,0,1,1
10117677055,F,RACE1,N,N,CityA,1984,15-07-12 10:29,Y,Y,8,10,7,5,9,1,1,0,0,0,1,0,0,0,0,0,1,1
10117748305,F,OTHER,N,N,CityA,1991,15-07-12 10:30,Y,Y,6,10,7,6,9,1,0,0,0,0,1,0,0,0,0,0,1,1
10117750105,M,RACE1,N,N,CityA,1991,15-07-12 10:30,Y,Y,7,8,6,7,4,0,1,0,0,0,1,0,0,0,0,0,1,1
10117754755,F,RACE1,N,N,CityA,1991,15-07-12 10:30,Y,Y,10,10,8,3,10,1,1,0,0,0,1,0,0,0,0,0,1,1
10117873705,F,OTHER,N,N,CityA,1979,15-07-12 10:30,Y,Y,7,9,8,6,9,1,0,0,0,0,1,0,0,0,0,0,1,1
10117914805,M,RACE1,Y,Y,CityA,1981,15-07-12 10:31,Y,Y,6,9,8,6,8,0,1,0,1,1,1,0,0,0,0,0,1,1
10118067355,M,RACE1,Y,Y,CityA,1984,15-07-12 10:32,Y,Y,6,7,8,6,0,0,1,0,1,1,1,0,0,0,0,0,1,1
10118276605,F,OTHER,N,N,CityE,1985,15-07-12 10:33,Y,Y,8,10,10,9,10,1,0,0,0,0,0,0,0,0,1,0,1,1
10118291005,F,OTHER,N,N,CityE,1989,15-07-12 10:33,Y,N,5,7,7,6,6,1,0,0,0,0,0,0,0,0,1,0,1,0
10118422405,F,OTHER,N,N,CityG,1985,15-07-12 10:34,Y,Y,8,9,8,5,8,1,0,0,0,0,0,0,0,0,0,0,1,1
10118622505,F,OTHER,N,N,CityD,1989,15-07-12 10:35,Y,N,9,5,6,9,7,1,0,0,0,0,0,0,0,1,0,0,1,0
10118708455,M,RACE1,N,N,CityD,1976,15-07-12 10:35,Y,Y,6,8,7,7,2,0,1,0,0,0,0,0,0,1,0,0,1,1
10118760205,F,RACE2,Y,N,CityA,1990,15-07-12 10:36,Y,Y,4,10,8,5,9,1,0,1,1,0,1,0,0,0,0,0,1,1
10118824855,F,RACE1,N,N,CityA,1987,14-09-12 21:27,Y,Y,8,9,8,7,8,1,1,0,0,0,1,0,0,0,0,0,1,1
10118891455,M,RACE1,N,N,CityG,1991,30-08-12 13:36,Y,Y,4,4,8,5,2,0,1,0,0,0,0,0,0,0,0,0,1,1
10118964805,F,RACE1,N,N,CityD,1994,16-09-12 21:57,Y,Y,7,9,8,6,9,1,1,0,0,0,0,0,0,1,0,0,1,1
10119092455,M,RACE1,N,N,CityG,1993,27-08-12 22:43,Y,Y,8,9,7,8,6,0,1,0,0,0,0,0,0,0,0,0,1,1
10119258505,F,RACE1,Y,Y,CityA,1984,16-09-12 19:42,Y,Y,7,7,8,6,3,1,1,0,1,1,1,0,0,0,0,0,1,1
10119295255,F,RACE1,N,N,CityC,1986,27-08-12 21:41,Y,N,7,6,7,9,7,1,1,0,0,0,0,0,1,0,0,0,1,0
10119380005,F,RACE1,N,N,CityE,1991,01-08-12 21:47,Y,Y,8,9,8,7,7,1,1,0,0,0,0,0,0,0,1,0,1,1
10119387805,M,RACE1,Y,N,CityA,1990,30-07-12 15:32,Y,Y,7,10,5,6,8,0,1,0,1,0,1,0,0,0,0,0,1,1
10119414805,M,RACE1,N,N,CityC,1998,11-09-12 16:44,Y,Y,7,8,7,7,5,0,1,0,0,0,0,0,1,0,0,0,1,1
10119415555,F,RACE1,N,N,CityC,1987,10-09-12 11:03,Y,N,7,9,8,6,7,1,1,0,0,0,0,0,1,0,0,0,1,0
10119451255,F,RACE1,N,N,CityA,1968,10-08-12 22:11,Y,Y,10,10,7,1,10,1,1,0,0,0,1,0,0,0,0,0,1,1
10119504805,F,RACE1,N,N,CityC,1974,27-08-12 21:42,Y,Y,8,10,8,7,10,1,1,0,0,0,0,0,1,0,0,0,1,1
10119606805,F,OTHER,N,N,CityG,NULL,07-09-12 16:26,Y,N,7,7,7,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0
10119811255,F,RACE1,N,N,CityA,1972,29-07-12 22:05,Y,Y,10,10,9,10,10,1,1,0,0,0,1,0,0,0,0,0,1,1
10119817855,F,RACE1,N,N,CityA,1970,29-07-12 10:49,Y,Y,8,8,8,7,5,1,1,0,0,0,1,0,0,0,0,0,1,1
10119894505,M,RACE1,N,N,CityG,1987,16-09-12 13:17,Y,Y,10,8,10,9,8,0,1,0,0,0,0,0,0,0,0,0,1,1
10119960055,F,RACE2,Y,Y,CityA,1981,27-07-12 14:20,Y,Y,8,10,8,7,9,1,0,1,1,1,1,0,0,0,0,0,1,1
10120023655,M,RACE1,N,N,CityG,1992,26-07-12 19:09,Y,Y,8,8,7,7,3,0,1,0,0,0,0,0,0,0,0,0,1,1
10120154155,F,RACE2,N,N,CityG,1979,04-08-12 11:53,Y,Y,9,10,8,9,10,1,0,1,0,0,0,0,0,0,0,0,1,1
10120188205,F,RACE1,N,N,CityG,1984,02-09-12 22:52,Y,Y,9,9,6,10,9,1,1,0,0,0,0,0,0,0,0,0,1,1
10120263355,M,RACE1,N,N,CityG,1966,04-08-12 16:08,Y,N,7,7,7,8,3,0,1,0,0,0,0,0,0,0,0,0,1,0
10120293355,F,RACE2,Y,Y,CityA,1986,17-08-12 18:54,Y,Y,6,10,7,4,10,1,0,1,1,1,1,0,0,0,0,0,1,1
10120353055,F,RACE1,N,N,CityC,1992,18-08-12 15:02,Y,Y,10,10,8,6,10,1,1,0,0,0,0,0,1,0,0,0,1,1
10120387555,F,RACE1,N,N,CityG,1978,16-08-12 18:38,Y,Y,9,10,8,7,10,1,1,0,0,0,0,0,0,0,0,0,1,1
10120509205,F,RACE1,N,N,CityG,1992,26-07-12 19:02,Y,Y,8,9,7,6,7,1,1,0,0,0,0,0,0,0,0,0,1,1
10120519105,F,RACE1,N,N,CityG,1967,30-07-12 09:49,Y,Y,9,9,8,5,8,1,1,0,0,0,0,0,0,0,0,0,1,1
10120546705,F,RACE1,Y,Y,CityC,1964,30-08-12 17:44,Y,Y,8,10,7,5,10,1,1,0,1,1,0,0,1,0,0,0,1,1
10120589455,F,RACE2,N,N,CityG,1990,31-07-12 11:08,Y,Y,8,10,7,9,10,1,0,1,0,0,0,0,0,0,0,0,1,1
10120595005,M,RACE1,N,N,CityA,1984,31-07-12 11:08,Y,Y,7,8,8,8,2,0,1,0,0,0,1,0,0,0,0,0,1,1
10120597705,F,RACE2,N,N,CityG,1977,31-07-12 11:08,Y,Y,8,10,7,8,9,1,0,1,0,0,0,0,0,0,0,0,1,1
10120612855,F,RACE1,Y,N,CityG,1993,31-08-12 09:38,Y,Y,6,10,6,3,9,1,1,0,1,0,0,0,0,0,0,0,1,1
10120775455,F,RACE2,N,N,CityC,1983,21-09-12 17:24,Y,Y,9,10,6,6,9,1,0,1,0,0,0,0,1,0,0,0,1,1
10120874755,F,RACE1,N,N,CityA,1995,19-08-12 23:48,Y,Y,6,7,7,7,5,1,1,0,0,0,1,0,0,0,0,0,1,1
10120974505,M,RACE1,Y,N,CityA,1991,29-09-12 12:37,Y,Y,1,10,8,4,10,0,1,0,1,0,1,0,0,0,0,0,1,1
10121003305,M,RACE1,Y,Y,CityA,1977,13-08-12 11:12,Y,N,5,7,6,6,0,0,1,0,1,1,1,0,0,0,0,0,1,0
10121014255,F,RACE1,N,N,CityC,1984,13-08-12 12:13,Y,Y,8,7,8,7,5,1,1,0,0,0,0,0,1,0,0,0,1,1
10121108605,F,RACE1,Y,N,CityD,1989,23-08-12 10:50,Y,Y,5,10,8,4,9,1,1,0,1,0,0,0,0,1,0,0,1,1
10121199505,M,RACE1,N,N,CityA,1992,19-08-12 00:59,Y,Y,7,9,8,6,7,0,1,0,0,0,1,0,0,0,0,0,1,1
10121219455,F,RACE1,N,N,CityG,1974,13-08-12 15:17,Y,Y,7,8,6,7,6,1,1,0,0,0,0,0,0,0,0,0,1,1
10121412355,M,RACE2,Y,Y,CityF,1978,18-09-12 12:49,Y,Y,4,7,3,8,5,0,0,1,1,1,0,0,0,0,0,1,1,1
10121418955,M,RACE2,Y,N,CityC,1983,18-09-12 15:17,Y,Y,4,10,6,1,9,0,0,1,1,0,0,0,1,0,0,0,1,1
10121531305,F,RACE2,N,N,CityG,1981,16-08-12 19:03,Y,Y,7,10,8,9,10,1,0,1,0,0,0,0,0,0,0,0,1,1
10121605555,M,RACE1,N,N,CityA,1993,24-08-12 22:36,Y,N,6,7,8,6,3,0,1,0,0,0,1,0,0,0,0,0,1,0
10121610955,M,RACE1,Y,N,CityC,1987,25-07-12 23:39,Y,Y,6,9,7,3,7,0,1,0,1,0,0,0,1,0,0,0,1,1
10121711905,F,RACE1,Y,N,CityC,1966,21-08-12 14:51,Y,Y,8,10,8,8,9,1,1,0,1,0,0,0,1,0,0,0,1,1
10122039955,M,OTHER,N,N,CityA,1986,07-08-12 16:05,Y,Y,8,10,6,4,9,0,0,0,0,0,1,0,0,0,0,0,1,1
10122269455,F,RACE1,Y,N,CityB,1967,07-10-12 22:23,Y,N,6,6,8,6,4,1,1,0,1,0,0,1,0,0,0,0,1,0
10122278905,F,RACE1,Y,Y,CityB,1990,07-10-12 19:26,Y,Y,8,6,8,7,7,1,1,0,1,1,0,1,0,0,0,0,1,1
10122304705,F,RACE1,Y,Y,CityB,1978,24-10-12 16:01,Y,Y,8,8,7,6,4,1,1,0,1,1,0,1,0,0,0,0,1,1
10122391555,F,RACE2,N,N,CityG,1984,26-10-12 13:12,Y,N,9,6,8,8,6,1,0,1,0,0,0,0,0,0,0,0,1,0
10122419455,F,RACE1,N,N,CityA,1989,01-09-12 22:28,Y,Y,8,7,8,8,6,1,1,0,0,0,1,0,0,0,0,0,1,1
10122429955,F,RACE1,N,N,CityA,1989,31-08-12 22:36,Y,Y,10,10,7,5,10,1,1,0,0,0,1,0,0,0,0,0,1,1
10122434455,F,RACE1,N,N,CityA,1995,07-09-12 09:39,Y,Y,8,9,8,7,7,1,1,0,0,0,1,0,0,0,0,0,1,1
10122550255,F,RACE1,N,N,CityC,1990,11-01-13 18:34,Y,Y,5,10,8,2,10,1,1,0,0,0,0,0,1,0,0,0,1,1
10122621355,M,RACE1,N,N,CityA,1979,20-09-12 21:43,Y,Y,7,8,6,6,3,0,1,0,0,0,1,0,0,0,0,0,1,1
10122633655,F,RACE1,N,N,CityA,1985,05-10-12 10:14,Y,Y,10,8,10,9,9,1,1,0,0,0,1,0,0,0,0,0,1,1
10122658855,F,RACE2,N,N,CityC,1983,27-08-12 21:42,Y,Y,8,9,7,5,9,1,0,1,0,0,0,0,1,0,0,0,1,1
10122757255,F,RACE1,Y,Y,CityA,1981,31-08-12 21:36,Y,Y,8,8,7,6,5,1,1,0,1,1,1,0,0,0,0,0,1,1
10122830605,M,RACE1,N,N,CityG,1973,14-08-12 13:05,Y,N,5,7,7,6,2,0,1,0,0,0,0,0,0,0,0,0,1,0
10122923755,F,RACE1,N,N,CityA,1962,29-08-12 11:37,Y,Y,9,9,7,6,7,1,1,0,0,0,1,0,0,0,0,0,1,1
10123001605,M,RACE1,N,N,CityC,1987,10-08-12 17:08,Y,N,9,7,8,8,2,0,1,0,0,0,0,0,1,0,0,0,1,0
10123022905,F,RACE1,Y,N,CityA,1967,10-08-12 17:24,Y,Y,7,10,8,6,10,1,1,0,1,0,1,0,0,0,0,0,1,1
10123135405,M,RACE1,Y,Y,CityA,1982,31-03-13 09:45,Y,Y,7,6,7,7,3,0,1,0,1,1,1,0,0,0,0,0,1,1
10123174255,F,RACE1,Y,Y,CityA,1977,17-08-12 18:56,Y,Y,8,9,7,6,8,1,1,0,1,1,1,0,0,0,0,0,1,1
10123239355,F,RACE1,N,N,CityB,1992,28-10-12 23:07,Y,Y,8,8,8,7,7,1,1,0,0,0,0,1,0,0,0,0,1,1
10123254055,F,RACE1,N,N,CityD,1993,26-10-12 20:43,Y,Y,7,8,9,7,7,1,1,0,0,0,0,0,0,1,0,0,1,1
10123286605,M,RACE1,N,N,CityG,1984,30-10-12 15:36,Y,Y,10,10,6,8,10,0,1,0,0,0,0,0,0,0,0,0,1,1
10123292155,M,RACE1,Y,N,CityA,1976,20-09-12 16:13,Y,Y,3,9,6,5,4,0,1,0,1,0,1,0,0,0,0,0,1,1
10123332805,F,RACE1,N,N,CityA,1992,30-04-13 17:45,Y,Y,7,9,7,6,8,1,1,0,0,0,1,0,0,0,0,0,1,1
10123389205,F,OTHER,N,N,CityA,1987,30-10-12 21:53,Y,Y,8,8,8,7,5,1,0,0,0,0,1,0,0,0,0,0,1,1
10123414855,F,RACE1,N,N,CityA,1992,19-08-12 22:32,Y,N,7,7,7,7,4,1,1,0,0,0,1,0,0,0,0,0,1,0
10123466605,F,RACE1,N,N,CityA,1992,14-09-12 21:27,Y,Y,7,9,8,7,8,1,1,0,0,0,1,0,0,0,0,0,1,1
10123584505,F,RACE2,N,N,CityA,1993,14-09-12 23:29,Y,N,8,9,6,3,9,1,0,1,0,0,1,0,0,0,0,0,1,0
10123605055,F,RACE1,N,N,CityA,1990,29-08-12 20:36,Y,Y,7,9,8,6,7,1,1,0,0,0,1,0,0,0,0,0,1,1
10123616455,F,RACE1,Y,Y,CityA,1985,29-08-12 20:33,Y,Y,7,10,8,6,10,1,1,0,1,1,1,0,0,0,0,0,1,1
10123704655,F,RACE1,N,N,CityC,1965,29-08-12 20:37,Y,Y,6,8,8,7,5,1,1,0,0,0,0,0,1,0,0,0,1,1
10123709155,F,RACE2,Y,Y,CityC,1975,17-08-12 13:04,Y,Y,7,9,7,8,8,1,0,1,1,1,0,0,1,0,0,0,1,1
10123829605,M,RACE2,N,N,CityA,1987,10-09-12 11:03,Y,Y,8,10,8,7,9,0,0,1,0,0,1,0,0,0,0,0,1,1
10123886605,F,RACE1,Y,Y,CityA,1978,29-09-12 12:24,Y,Y,2,9,4,6,8,1,1,0,1,1,1,0,0,0,0,0,1,1
10124063755,M,RACE2,N,N,CityG,1996,02-11-12 14:38,Y,Y,5,9,6,7,7,0,0,1,0,0,0,0,0,0,0,0,1,1
10124159905,F,RACE2,Y,Y,CityA,1984,07-09-12 10:39,Y,N,8,8,8,6,7,1,0,1,1,1,1,0,0,0,0,0,1,0
10124589655,M,RACE1,N,Y,CityD,1996,30-09-12 11:54,Y,N,7,9,7,5,7,0,1,0,0,1,0,0,0,1,0,0,1,0
10124595955,M,RACE1,N,N,CityA,1996,11-12-12 19:12,Y,Y,8,9,9,8,8,0,1,0,0,0,1,0,0,0,0,0,1,1
10124601955,M,RACE1,N,N,CityA,1989,14-03-13 19:45,Y,Y,5,8,8,7,5,0,1,0,0,0,1,0,0,0,0,0,1,1
10124656855,F,RACE1,N,N,CityG,1990,15-10-13 21:53,Y,Y,6,8,7,6,7,1,1,0,0,0,0,0,0,0,0,0,1,1
10124731405,F,RACE1,N,N,CityA,1983,16-12-12 14:03,Y,Y,6,6,7,5,4,1,1,0,0,0,1,0,0,0,0,0,1,1
10124866105,F,RACE1,N,N,CityC,1972,18-09-12 00:11,Y,Y,7,8,8,6,7,1,1,0,0,0,0,0,1,0,0,0,1,1
10124874055,M,RACE1,Y,Y,CityB,1983,21-09-12 17:25,Y,N,4,8,7,6,5,0,1,0,1,1,0,1,0,0,0,0,1,0
10124878705,F,RACE1,N,N,CityC,1993,21-09-12 17:25,Y,N,6,8,8,7,7,1,1,0,0,0,0,0,1,0,0,0,1,0
10124992105,F,RACE1,N,N,CityG,1984,08-10-12 22:05,Y,Y,6,9,8,5,8,1,1,0,0,0,0,0,0,0,0,0,1,1
10125041755,M,RACE1,Y,Y,CityA,1967,31-12-12 11:06,Y,Y,7,8,9,7,4,0,1,0,1,1,1,0,0,0,0,0,1,1
10125055705,F,RACE1,Y,Y,CityA,1980,10-12-12 18:41,Y,Y,4,8,7,5,6,1,1,0,1,1,1,0,0,0,0,0,1,1
10125132505,M,RACE1,N,N,CityA,1996,20-01-13 17:16,Y,Y,6,10,8,5,8,0,1,0,0,0,1,0,0,0,0,0,1,1
10125192355,F,RACE1,Y,Y,CityG,1986,23-09-12 13:42,Y,Y,8,9,8,7,8,1,1,0,1,1,0,0,0,0,0,0,1,1
10125240055,F,RACE1,N,N,CityG,1994,16-09-12 19:52,Y,Y,9,10,7,9,10,1,1,0,0,0,0,0,0,0,0,0,1,1
10125259555,M,RACE1,Y,Y,CityA,1983,02-10-12 18:57,Y,Y,10,10,10,8,9,0,1,0,1,1,1,0,0,0,0,0,1,1
10125262555,M,RACE2,Y,N,CityC,1980,02-10-12 18:58,Y,Y,8,10,9,3,9,0,0,1,1,0,0,0,1,0,0,0,1,1
10125431905,F,RACE1,N,N,CityC,1988,17-01-13 20:28,Y,N,9,8,8,5,6,1,1,0,0,0,0,0,1,0,0,0,1,0
10125508705,F,RACE1,N,N,CityC,1990,30-10-12 21:53,Y,Y,6,8,7,7,7,1,1,0,0,0,0,0,1,0,0,0,1,1
10125568255,M,OTHER,N,N,CityG,1996,17-09-12 16:07,Y,Y,5,9,7,7,6,0,0,0,0,0,0,0,0,0,0,0,1,1
10125626155,F,RACE1,N,N,CityC,1975,03-05-13 14:08,Y,Y,9,9,7,7,7,1,1,0,0,0,0,0,1,0,0,0,1,1
10125693955,F,RACE1,N,N,CityC,1983,07-09-12 09:51,Y,N,7,7,8,7,7,1,1,0,0,0,0,0,1,0,0,0,1,0
10125875305,F,RACE2,N,N,CityG,1986,14-02-13 18:12,Y,Y,7,5,9,7,5,1,0,1,0,0,0,0,0,0,0,0,1,1
10125910855,M,RACE1,N,N,CityG,1995,05-10-12 10:05,Y,N,7,9,7,6,5,0,1,0,0,0,0,0,0,0,0,0,1,0
10125983155,M,OTHER,N,N,CityG,1990,17-09-12 16:16,Y,Y,9,10,8,9,8,0,0,0,0,0,0,0,0,0,0,0,1,1
10125987655,F,RACE1,N,N,CityA,1996,08-12-12 13:01,Y,Y,8,8,8,6,7,1,1,0,0,0,1,0,0,0,0,0,1,1
10126045405,F,OTHER,N,N,CityA,1986,10-11-12 14:20,Y,Y,8,10,8,6,9,1,0,0,0,0,1,0,0,0,0,0,1,1
10126108405,F,RACE2,Y,N,CityC,1981,11-01-13 21:41,Y,Y,8,8,8,6,6,1,0,1,1,0,0,0,1,0,0,0,1,1
10126230055,F,RACE1,Y,Y,CityA,1978,16-09-12 19:50,Y,N,7,7,6,6,3,1,1,0,1,1,1,0,0,0,0,0,1,0
10126312855,F,RACE1,N,N,CityG,1990,12-01-13 10:51,Y,Y,9,10,8,9,10,1,1,0,0,0,0,0,0,0,0,0,1,1
10126408105,F,RACE1,Y,Y,CityB,1987,13-10-12 01:25,Y,Y,8,9,9,7,7,1,1,0,1,1,0,1,0,0,0,0,1,1
10126468405,F,RACE1,N,N,CityG,1997,16-09-12 19:48,Y,Y,7,8,8,6,7,1,1,0,0,0,0,0,0,0,0,0,1,1
10126502755,F,RACE2,Y,N,CityD,1986,16-09-12 19:40,Y,Y,8,9,7,4,6,1,0,1,1,0,0,0,0,1,0,0,1,1
10126667905,F,RACE2,N,Y,CityC,1987,23-09-12 16:45,Y,Y,8,7,8,7,6,1,0,1,0,1,0,0,1,0,0,0,1,1
10126717555,F,OTHER,Y,N,CityD,1987,16-09-12 19:42,Y,Y,6,9,8,7,7,1,0,0,1,0,0,0,0,1,0,0,1,1
10126718005,F,RACE1,Y,N,CityG,1991,16-09-12 19:42,Y,Y,6,8,6,6,5,1,1,0,1,0,0,0,0,0,0,0,1,1
10126792705,F,RACE1,Y,Y,CityB,1986,10-12-12 01:08,Y,N,6,4,7,7,5,1,1,0,1,1,0,1,0,0,0,0,1,0
10126834105,F,RACE1,N,Y,CityG,1992,16-09-12 19:49,Y,Y,4,10,7,6,9,1,1,0,0,1,0,0,0,0,0,0,1,1
10126855255,F,RACE2,N,Y,CityF,1991,15-10-12 22:59,Y,Y,8,10,7,9,10,1,0,1,0,1,0,0,0,0,0,1,1,1
10126877455,F,RACE1,N,N,CityD,1975,26-10-12 22:53,Y,Y,7,9,6,5,8,1,1,0,0,0,0,0,0,1,0,0,1,1
10126913005,F,RACE1,N,N,CityD,1995,19-10-12 09:20,Y,Y,6,9,8,6,9,1,1,0,0,0,0,0,0,1,0,0,1,1
10126919755,F,RACE1,N,N,CityD,1989,15-10-12 22:45,Y,Y,8,9,8,8,8,1,1,0,0,0,0,0,0,1,0,0,1,1
10126966105,M,RACE1,Y,N,CityC,1981,10-09-12 18:51,Y,Y,9,8,9,8,5,0,1,0,1,0,0,0,1,0,0,0,1,1
10126971955,F,OTHER,Y,Y,CityG,1978,29-09-12 12:29,Y,N,5,7,7,6,6,1,0,0,1,1,0,0,0,0,0,0,1,0
10127112955,F,RACE1,N,N,CityD,1990,24-12-12 23:34,Y,Y,7,9,8,8,8,1,1,0,0,0,0,0,0,1,0,0,1,1
10127193955,F,OTHER,N,N,CityG,1981,17-09-12 16:17,Y,N,8,9,8,6,8,1,0,0,0,0,0,0,0,0,0,0,1,0
10127242705,M,RACE1,Y,N,CityA,1979,04-12-12 09:54,Y,Y,7,9,7,7,8,0,1,0,1,0,1,0,0,0,0,0,1,1
10127314405,F,RACE1,N,N,CityA,1976,05-10-12 10:07,Y,N,8,9,8,8,8,1,1,0,0,0,1,0,0,0,0,0,1,0
10127347555,M,RACE1,Y,Y,CityA,1972,20-11-12 12:50,Y,Y,7,9,7,9,7,0,1,0,1,1,1,0,0,0,0,0,1,1
10127444305,F,RACE1,N,N,CityA,1991,17-10-13 16:18,Y,Y,8,9,7,6,7,1,1,0,0,0,1,0,0,0,0,0,1,1
10127493205,M,OTHER,Y,Y,CityA,1981,11-10-12 02:19,Y,Y,9,8,9,8,7,0,0,0,1,1,1,0,0,0,0,0,1,1
10127626405,M,RACE1,Y,Y,CityA,1981,19-11-12 10:21,Y,Y,8,10,9,9,9,0,1,0,1,1,1,0,0,0,0,0,1,1
10127636305,F,RACE1,Y,Y,CityG,1984,02-11-12 07:41,Y,Y,7,9,8,6,6,1,1,0,1,1,0,0,0,0,0,0,1,1
10127710255,M,RACE2,Y,N,CityA,1982,28-10-12 01:01,Y,Y,10,10,7,9,9,0,0,1,1,0,1,0,0,0,0,0,1,1
10127773855,F,RACE1,N,N,CityG,1992,30-10-12 15:13,Y,Y,6,10,8,5,10,1,1,0,0,0,0,0,0,0,0,0,1,1
10127848855,F,RACE1,Y,Y,CityC,NULL,16-09-12 10:20,Y,N,4,7,6,4,2,1,1,0,1,1,0,0,1,0,0,0,1,0
